"","DIST_ID","ZONE","DISTRICT","variable","value"
"15922",36,"Gandaki","Gorkha","Female2011",1978
"15923",23,"Bagmati","Sindhupalchok","Female2011",2044
"15924",36,"Gandaki","Gorkha","Female2011",2048
"15925",36,"Gandaki","Gorkha","Female2011",1649
"15926",36,"Gandaki","Gorkha","Female2011",977
"15927",36,"Gandaki","Gorkha","Female2011",2796
"15928",36,"Gandaki","Gorkha","Female2011",2204
"15929",36,"Gandaki","Gorkha","Female2011",1337
"15930",36,"Gandaki","Gorkha","Female2011",1312
"15931",36,"Gandaki","Gorkha","Female2011",1963
"15932",36,"Gandaki","Gorkha","Female2011",1716
"15933",36,"Gandaki","Gorkha","Female2011",1271
"15934",36,"Gandaki","Gorkha","Female2011",2405
"15935",36,"Gandaki","Gorkha","Female2011",2926
"15936",36,"Gandaki","Gorkha","Female2011",2763
"15937",36,"Gandaki","Gorkha","Female2011",3285
"15938",36,"Gandaki","Gorkha","Female2011",1844
"15939",36,"Gandaki","Gorkha","Female2011",2571
"15940",36,"Gandaki","Gorkha","Female2011",3571
"15941",36,"Gandaki","Gorkha","Female2011",1021
"15942",36,"Gandaki","Gorkha","Female2011",1213
"15943",23,"Bagmati","Sindhupalchok","Female2011",1171
"15944",36,"Gandaki","Gorkha","Female2011",1485
"15945",36,"Gandaki","Gorkha","Female2011",2481
"15946",36,"Gandaki","Gorkha","Female2011",3324
"15947",36,"Gandaki","Gorkha","Female2011",2234
"15948",36,"Gandaki","Gorkha","Female2011",2854
"15949",36,"Gandaki","Gorkha","Female2011",2042
"15950",36,"Gandaki","Gorkha","Female2011",2781
"15951",36,"Gandaki","Gorkha","Female2011",1892
"15952",36,"Gandaki","Gorkha","Female2011",324
"15953",36,"Gandaki","Gorkha","Female2011",3632
"15954",36,"Gandaki","Gorkha","Female2011",492
"15955",36,"Gandaki","Gorkha","Female2011",494
"15956",36,"Gandaki","Gorkha","Female2011",3065
"15957",36,"Gandaki","Gorkha","Female2011",2559
"15958",36,"Gandaki","Gorkha","Female2011",2303
"15959",36,"Gandaki","Gorkha","Female2011",1103
"15960",36,"Gandaki","Gorkha","Female2011",3327
"15961",46,"Lumbini","Gulmi","Female2011",984
"15962",23,"Bagmati","Sindhupalchok","Female2011",2497
"15963",46,"Lumbini","Gulmi","Female2011",2181
"15964",23,"Bagmati","Sindhupalchok","Female2011",5266
"15965",46,"Lumbini","Gulmi","Female2011",1325
"15966",46,"Lumbini","Gulmi","Female2011",2189
"15967",46,"Lumbini","Gulmi","Female2011",2474
"15968",46,"Lumbini","Gulmi","Female2011",2717
"15969",46,"Lumbini","Gulmi","Female2011",1371
"15970",46,"Lumbini","Gulmi","Female2011",1071
"15971",46,"Lumbini","Gulmi","Female2011",1032
"15972",46,"Lumbini","Gulmi","Female2011",1643
"15973",46,"Lumbini","Gulmi","Female2011",7830
"15974",46,"Lumbini","Gulmi","Female2011",1525
"15975",46,"Lumbini","Gulmi","Female2011",3352
"15976",46,"Lumbini","Gulmi","Female2011",2208
"15977",46,"Lumbini","Gulmi","Female2011",1976
"15978",46,"Lumbini","Gulmi","Female2011",1966
"15979",46,"Lumbini","Gulmi","Female2011",3512
"15980",46,"Lumbini","Gulmi","Female2011",2012
"15981",46,"Lumbini","Gulmi","Female2011",1975
"15982",46,"Lumbini","Gulmi","Female2011",1784
"15983",46,"Lumbini","Gulmi","Female2011",1416
"15984",6,"Koshi","Sunsari","Female2011",3645
