ID;Date;Respondent Organisation;Respondent position;Gender;District; compliance to quarantine restrictions;stigma;food and water in quarantine;trust in authorities;Trusting the Information;burial teams;safety and acceptance;access to health care;gender equality;surveillance teams;help lines;Ebola Response Making Progress;main reason people do not respect quarantine restrictions;main reason for non-compliance;main reason for compliance;complacency colleagues;complacency people;valued and appreciated;removal of checkpoints making fight against Ebola more difficult;removal of checkpoints makes...;welcomed in communities;people confident seeking medical help for non-Ebola illnesses;gender based violence (1-5);gender based violence (Y/N);Follow up to GBV;emotional stress;What is the highest stress factor?;corruption;communication activities ;feedback influencing oganization's actions;what else can be done to fight Ebola? (choose 3 options);;;;
GT_EbolaWorkersR10_124;01.04.2015;Plan Int'I;Warehouse Officer;Male;Bombali;;;;;;;;;;;;5;NFI needs not met;Fear of losing quarantine rations;;4;4;5;3;;4;4;4;;;3;;;;;;;;;
GT_EbolaWorkersR10_125;01.04.2015;Plan Int'I;Youth Eng. Officer;Female;Bombali;;;;;;;;;;;;4;Security not enforced;Enough food and water;;4;4;5;3;;2;4;5;;;4;;;;;;;;;
GT_EbolaWorkersR10_126;01.04.2015;Plan Int'I;Prog. Impl Manager;Male;Western Area Urban;;;;;;;;;;;;4;NFI needs not met;To benefit the community;;4;4;4;4;;2;4;4;;;3;;;;;;;;;
GT_EbolaWorkersR10_127;01.04.2015;Plan Int'I;Youth Eng. Officer;Male;Western Area Urban;;;;;;;;;;;;4;Security not enforced;High security;;5;4;4;4;;2;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_128;01.04.2015;Plan Int'I;Prog. Support Manager;Female;Western Area Urban;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;5;5;3;;3;4;5;;;4;;;;;;;;;
GT_EbolaWorkersR10_129;01.04.2015;Plan Int'I;Dist. Food Cordinator;Male;Moyamba;;;;;;;;;;;;5;Security not enforced;To benefit the community;;5;4;4;5;;3;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_130;01.04.2015;Plan Int'I;Staff;Male;Port loko;;;;;;;;;;;;4;Security not enforced;To benefit the community;;4;5;5;3;;4;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_131;01.04.2015;Plan Int'I;Staff;Male;Moyamba;;;;;;;;;;;;4;Security not enforced;To benefit the community;;5;4;4;5;;2;5;4;;;4;;;;;;;;;
GT_EbolaWorkersR10_132;01.04.2015;Plan Int'I;Staff;Male;Bo;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;5;5;5;;3;5;5;;;2;;;;;;;;;
GT_EbolaWorkersR10_133;01.04.2015;Plan Int'I;Dist. Food Cordinator;Male;Port loko;;;;;;;;;;;;5;NFI needs not met;Enough food and water;;3;4;5;4;;4;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_134;01.04.2015;Plan Int'I;Monitor;Male;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;4;5;3;;3;4;4;;;3;;;;;;;;;
GT_EbolaWorkersR10_135;01.04.2015;Plan Int'I;Dist. Food Cordinator;Male;Western Area Rural;;;;;;;;;;;;5;Security not enforced;High security;;3;5;4;4;;2;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_145;01.04.2015;Plan Int'I;Staff;Male;Moyamba;;;;;;;;;;;;4;NFI needs not met;To benefit the community;;4;4;5;5;;3;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_146;01.04.2015;Plan Int'I;Staff;Male;Port loko;;;;;;;;;;;;4;Security not enforced;To benefit the community;;4;5;4;5;;2;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_148;01.04.2015;Plan Int'I;Staff;Male;Moyamba;;;;;;;;;;;;4;NFI needs not met;Fear of losing quarantine rations;;4;5;4;5;;3;5;4;;;3;;;;;;;;;
GT_EbolaWorkersR10_149;01.04.2015;Plan Int'I;Staff;Male;Bo;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;4;4;5;;3;5;4;;;3;;;;;;;;;
GT_EbolaWorkersR10_150;01.04.2015;Plan Int'I;Staff;Male;Moyamba;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;4;5;5;;4;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_151;01.04.2015;Plan Int'I;Staff;Male;Western Area Urban;;;;;;;;;;;;5;Security not enforced;High security;;4;5;4;4;;2;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR10_152;01.04.2015;Plan Int'I;Staff;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;4;5;3;;3;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_157;01.04.2015;Plan Int'I;Staff;Male;Bombali;;;;;;;;;;;;5;NFI needs not met;To benefit the community;;5;5;4;4;;4;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_158;01.04.2015;Plan Int'I;Staff;Female;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;5;5;3;;4;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_159;01.04.2015;Plan Int'I;Staff;Male;Moyamba;;;;;;;;;;;;5;NFI needs not met;Fear of losing quarantine rations;;4;5;4;4;;3;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_160;01.04.2015;Plan Int'I;Staff;Male;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;;4;4;5;3;;4;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_161;01.04.2015;Plan Int'I;Staff;Male;Western Area Urban;;;;;;;;;;;;5;NFI needs not met;Enough food and water;;3;5;5;5;;4;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_162;01.04.2015;Plan Int'I;Staff;Male;Moyamba;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;4;5;5;;3;5;4;;;3;;;;;;;;;
GT_EbolaWorkersR10_164;01.04.2015;Plan Int'I;Staff;Male;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;;4;5;5;4;;2;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_169;01.04.2015;Plan Int'I;Staff;Male;Port loko;;;;;;;;;;;;5;NFI needs not met;To benefit the community;;3;4;5;3;;2;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_170;01.04.2015;Plan Int'I;Staff;Male;Moyamba;;;;;;;;;;;;4;Security not enforced;To benefit the community;;4;5;4;5;;3;5;5;;;2;;;;;;;;;
GT_EbolaWorkersR10_174;01.04.2015;Plan Int'I;Staff;Male;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;4;5;3;;4;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_175;01.04.2015;Plan Int'I;Staff;Male;Port loko;;;;;;;;;;;;5;Security not enforced;Fear of losing quarantine rations;;4;5;5;4;;3;4;4;;;3;;;;;;;;;
GT_EbolaWorkersR10_176;01.04.2015;Plan Int'I;Staff;Male;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;4;4;4;;3;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR10_177;01.04.2015;Plan Int'I;Staff;Male;Port loko;;;;;;;;;;;;4;NFI needs not met;To benefit the community;;4;5;5;4;;3;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_178;01.04.2015;Plan Int'I;Staff;Male;Western Area Urban;;;;;;;;;;;;4;Security not enforced;Enough food and water;;4;5;5;4;;4;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR10_179;01.04.2015;Plan Int'I;Staff;Male;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;4;4;3;;4;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_180;01.04.2015;Plan Int'I;Staff;Male;Koinadugu;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;5;5;3;;3;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_181;01.04.2015;Plan Int'I;Staff;Male;Koinadugu;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;4;5;5;;3;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_182;01.04.2015;Plan Int'I;Staff;Male;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;5;5;4;;4;5;4;;;3;;;;;;;;;
GT_EbolaWorkersR10_183;01.04.2015;Plan Int'I;Staff;Female;Port loko;;;;;;;;;;;;5;NFI needs not met;To benefit the community;;3;4;4;3;;2;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_184;01.04.2015;Plan Int'I;Staff;Male;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;5;5;3;;4;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_185;01.04.2015;Plan Int'I;Staff;Female;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;4;5;3;;3;5;4;;;3;;;;;;;;;
GT_EbolaWorkersR10_186;01.04.2015;Plan Int'I;Staff;Female;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;4;5;4;;3;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_187;01.04.2015;Plan Int'I;Staff;Female;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;4;4;4;;4;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_188;01.04.2015;Plan Int'I;Staff;Female;Kono;;;;;;;;;;;;5;NFI needs not met;To benefit the community;;3;5;5;5;;2;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_195;01.04.2015;Plan Int'I;Staff;Male;Bombali;;;;;;;;;;;;5;NFI needs not met;Enough food and water;;4;5;4;3;;3;4;5;;;4;;;;;;;;;
GT_EbolaWorkersR10_196;01.04.2015;Plan Int'I;Staff;Male;Port loko;;;;;;;;;;;;4;Security not enforced;To benefit the community;;5;4;5;4;;3;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR10_197;01.04.2015;Plan Int'I;Staff;Female;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;4;4;4;;2;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR10_198;01.04.2015;Plan Int'I;Staff;Female;Port loko;;;;;;;;;;;;4;Security not enforced;To benefit the community;;4;5;5;3;;3;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_199;01.04.2015;Plan Int'I;Staff;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;4;5;3;;2;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR10_200;01.04.2015;Plan Int'I;Staff;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;4;5;4;;3;4;4;;;2;;;;;;;;;
GT_EbolaWorkersR10_201;01.04.2015;Plan Int'I;Staff;Female;Kenema;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;5;5;5;;2;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_202;01.04.2015;Plan Int'I;Staff;Male;Koinadugu;;;;;;;;;;;;4;Security not enforced;To benefit the community;;4;5;5;5;;2;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_203;01.04.2015;Plan Int'I;Staff;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;4;5;4;;4;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_211;01.04.2015;Plan Int'I;Staff;Male;Western Area Urban;;;;;;;;;;;;4;Security not enforced;To benefit the community;;5;5;5;5;;4;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_215;01.04.2015;Plan Int'I;Staff;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;4;5;4;;3;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_219;01.04.2015;Plan Int'I;Staff;Male;Moyamba;;;;;;;;;;;;5;NFI needs not met;Enough food and water;;4;5;5;4;;4;5;5;;;4;;;;;;;;;
GT_EbolaWorkersR10_224;01.04.2015;Plan Int'I;Staff;Male;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;5;5;4;;4;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_272;01.04.2015;Plan Int'I;Food Coordinator;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;5;5;5;;3;4;4;;;2;;;;;;;;;
GT_EbolaWorkersR10_273;01.04.2015;Plan Int'I;Monitor;Male;Bombali;;;;;;;;;;;;5;NFI needs not met;To benefit the community;;4;5;5;5;;4;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_274;01.04.2015;Plan Int'I;M&E;Male;Moyamba;;;;;;;;;;;;4;Security not enforced;To benefit the community;;3;4;4;4;;4;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_275;01.04.2015;Plan Int'I;M&E;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;5;5;4;;4;5;5;;;4;;;;;;;;;
GT_EbolaWorkersR10_286;01.04.2015;Plan Int'I;Driver;Male;Western Area Rural;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;5;5;4;;4;5;5;;;4;;;;;;;;;
GT_EbolaWorkersR10_287;01.04.2015;Plan Int'I;Staff;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;5;5;5;;4;5;5;;;4;;;;;;;;;
GT_EbolaWorkersR10_2;01.04.2015;Save the Children Int'l;Driver;Male;Pujehun;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;5;5;5;;2;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_3;01.04.2015;Save the Children Int'l;Health Prog. Officer;Male;Kailahun;;;;;;;;;;;;5;NFI needs not met;High security;;4;4;5;5;;3;5;5;;;4;;;;;;;;;
GT_EbolaWorkersR10_4;01.04.2015;Save the Children Int'l;Driver;Male;Kailahun;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;5;5;4;;4;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_6;01.04.2015;Save the Children Int'l;C.P Program Officer;Male;Pujehun;;;;;;;;;;;;5;NFI needs not met;Enough food and water;;4;4;5;5;;3;4;4;;;2;;;;;;;;;
GT_EbolaWorkersR10_8;01.04.2015;Save the Children Int'l;Edu. Program Off;Male;Kailahun;;;;;;;;;;;;5;NFI needs not met;Fear of losing quarantine rations;;4;5;4;3;;4;4;5;;;4;;;;;;;;;
GT_EbolaWorkersR10_9;01.04.2015;Save the Children Int'l;EPM;Male;Pujehun;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;5;5;4;;3;4;5;;;4;;;;;;;;;
GT_EbolaWorkersR10_24;01.04.2015;Save the Children Int'l;Staff;Male;Western Area Urban;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;5;5;3;;2;4;4;;;3;;;;;;;;;
GT_EbolaWorkersR10_25;01.04.2015;Save the Children Int'l;Staff;Female;Western Area Urban;;;;;;;;;;;;4;Security not enforced;To benefit the community;;4;5;5;3;;3;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_26;01.04.2015;Save the Children Int'l;Staff;Male;Western Area Urban;;;;;;;;;;;;4;Security not enforced;To benefit the community;;4;5;5;5;;3;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR10_27;01.04.2015;Save the Children Int'l;Staff;Male;Western Area Urban;;;;;;;;;;;;4;Security not enforced;To benefit the community;;4;4;4;4;;3;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_141;01.04.2015;Save the Children Int'l;Driver;Male;Kailahun;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;4;4;4;;2;5;5;;;2;;;;;;;;;
GT_EbolaWorkersR10_271;01.04.2015;Save the Children Int'l;Staff;Male;Pujehun;;;;;;;;;;;;5;Security not enforced;Enough food and water;;3;5;5;5;;3;5;5;;;4;;;;;;;;;
GT_EbolaWorkersR10_32;01.04.2015;SLRC;Staff;Male;Pujehun;;;;;;;;;;;;5;NFI needs not met;To benefit the community;;4;5;4;4;;3;5;4;;;3;;;;;;;;;
GT_EbolaWorkersR10_30;01.04.2015;SLYEO;Staff;Female;Pujehun;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;5;5;3;;3;5;4;;;2;;;;;;;;;
GT_EbolaWorkersR10_85;01.04.2015;Well body Alliance;Staff;Male;Kono;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;4;4;5;;2;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_86;01.04.2015;Well body Alliance;Staff;Male;Kono;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;5;5;5;;4;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_87;01.04.2015;Well body Alliance;Staff;Male;Kono;;;;;;;;;;;;4;Security not enforced;To benefit the community;;3;4;5;5;;2;4;4;;;2;;;;;;;;;
GT_EbolaWorkersR10_88;01.04.2015;Well body Alliance;Staff;Male;Kono;;;;;;;;;;;;5;NFI needs not met;To benefit the community;;3;5;4;5;;3;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_89;01.04.2015;Well body Alliance;Staff;Male;Kono;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;4;5;5;;3;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR10_90;01.04.2015;Well body Alliance;Staff;Male;Kono;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;4;5;5;;3;5;4;;;4;;;;;;;;;
GT_EbolaWorkersR10_91;01.04.2015;Well body Alliance;Staff;Female;Kono;;;;;;;;;;;;5;NFI needs not met;To benefit the community;;4;4;5;5;;3;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR10_92;01.04.2015;Well body Alliance;Staff;Male;Kono;;;;;;;;;;;;5;Security not enforced;To benefit the community;;3;5;5;5;;3;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_93;01.04.2015;Well body Alliance;Staff;Female;Kono;;;;;;;;;;;;4;Security not enforced;To benefit the community;;4;4;5;5;;3;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_94;01.04.2015;Well body Alliance;Staff;Female;Kono;;;;;;;;;;;;5;NFI needs not met;High security;;5;5;4;5;;3;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_95;01.04.2015;Well body Alliance;Staff;Male;Kono;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;4;5;5;;3;5;5;;;4;;;;;;;;;
GT_EbolaWorkersR10_96;01.04.2015;Well body Alliance;Staff;Female;Kono;;;;;;;;;;;;4;Security not enforced;To benefit the community;;4;5;5;4;;3;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_97;01.04.2015;Well body Alliance;Staff;Female;Kono;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;5;4;5;;2;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_98;01.04.2015;Well body Alliance;Staff;Male;Kono;;;;;;;;;;;;5;NFI needs not met;To benefit the community;;4;4;5;4;;3;5;5;;;4;;;;;;;;;
GT_EbolaWorkersR10_99;01.04.2015;Well body Alliance;Staff;Male;Kono;;;;;;;;;;;;4;NFI needs not met;Fear of losing quarantine rations;;4;5;5;5;;3;5;5;;;2;;;;;;;;;
GT_EbolaWorkersR10_100;01.04.2015;Well body Alliance;Staff;Male;Kono;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;4;4;5;;4;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_101;01.04.2015;Well body Alliance;Staff;Male;Kono;;;;;;;;;;;;5;NFI needs not met;Enough food and water;;4;4;5;5;;4;5;5;;;4;;;;;;;;;
GT_EbolaWorkersR10_102;01.04.2015;Well body Alliance;Staff;Male;Kono;;;;;;;;;;;;4;Security not enforced;To benefit the community;;4;4;4;5;;2;5;5;;;2;;;;;;;;;
GT_EbolaWorkersR10_103;01.04.2015;Well body Alliance;Staff;Male;Kono;;;;;;;;;;;;4;Security not enforced;To benefit the community;;4;5;5;4;;3;5;4;;;3;;;;;;;;;
GT_EbolaWorkersR10_104;01.04.2015;Well body Alliance;Staff;Male;Kono;;;;;;;;;;;;4;Security not enforced;To benefit the community;;4;4;5;5;;2;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_34;01.04.2015;Wold Hpoe Int'l;Staff;Female;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;;4;5;5;4;;4;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR10_35;01.04.2015;Wold Hpoe Int'l;Staff;Female;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;;4;4;4;3;;3;4;4;;;4;;;;;;;;;
GT_EbolaWorkersR10_288;01.04.2015;Women’s centre for good governance and human right;District Coordinator;Female;Bombali;;;;;;;;;;;;5;Security not enforced;Enough food and water;;3;4;5;4;;4;4;4;;;3;;;;;;;;;
GT_EbolaWorkersR11_1;13.04.2015;Save the Children Int'l;C.P Program Officer;F;Kailahun;;;;;;;;;;;;4;;;;;2;;;makes it harder to eradicate Ebola;;2;;Y;I have hearSexual Base Violence(SBV) watch out Vigilantes in the communities from others that it's a proI know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities itlem;5;a;;5;3;a;i;d;;
GT_EbolaWorkersR11_2;13.04.2015;Plan Int'I;staff;F;Freetown;;;;;;;;;;;;4;;;;;2;;;makes sense;;3;;Y;I know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities it;4;a;;5;4;e;c;h;;
GT_EbolaWorkersR11_3;13.04.2015;Save the Children Int'l;Driver;M;Pujehun;;;;;;;;;;;;5;;;;;3;;;makes it harder to eradicate Ebola;;3;;Y;I have hearSexual Base Violence(SBV) watch out Vigilantes in the communities from others that it's a proI know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities itlem;5;a;;5;5;a;e;d;;
GT_EbolaWorkersR11_4;13.04.2015;Save the Children Int'l;Health Prog. Officer;M;Kailahun;;;;;;;;;;;;4;;;;;3;;;makes sense;;3;;N;No official report yet on this;5;c;;5;5;d;c;h;;
GT_EbolaWorkersR11_5;13.04.2015;Plan Int'I;staff;M;Kailahun;;;;;;;;;;;;5;;;;;3;;;makes sense;;2;;Y;I have hearSexual Base Violence(SBV) watch out Vigilantes in the communities from others that it's a proI know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities itlem;4;a;;5;4;a;c;f;;
GT_EbolaWorkersR11_6;13.04.2015;Save the Children Int'l;C.P Program Officer;M;Pujehun;;;;;;;;;;;;5;;;;;3;;;makes it harder to eradicate Ebola;;3;;N;No official report yet on this;4;a;;5;4;e;i;h;;
GT_EbolaWorkersR11_7;13.04.2015;Child Fund;Volunteer;M;Bombali;;;;;;;;;;;;5;;;;;3;;;makes it harder to eradicate Ebola;;4;;Y;I have hearSexual Base Violence(SBV) watch out Vigilantes in the communities from others that it's a proI know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities itlem;4;c;;4;5;d;c;h;;
GT_EbolaWorkersR11_8;13.04.2015;Save the Children Int'l;Edu. Program Off;M;Kailahun;;;;;;;;;;;;4;;;;;3;;;makes it harder to eradicate Ebola;;3;;Y;I have hearSexual Base Violence(SBV) watch out Vigilantes in the communities from others that it's a proI know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities itlem;5;c;;4;4;e;d;h;;
GT_EbolaWorkersR11_9;13.04.2015;Save the Children Int'l;EPM;M;Pujehun;;;;;;;;;;;;5;;;;;4;;;makes it harder to eradicate Ebola;;2;;N;No official report yet on this;5;c;;5;4;e;h;i;;
GT_EbolaWorkersR11_10;13.04.2015;Child Fund;Volunteer;M;Bombali;;;;;;;;;;;;4;;;;;2;;;makes it harder to eradicate Ebola;;4;;Y;I have hearSexual Base Violence(SBV) watch out Vigilantes in the communities from others that it's a proI know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities itlem;5;a;;5;5;j;i;e;;
GT_EbolaWorkersR11_11;13.04.2015;Child Fund;Volunteer;M;Bombali;;;;;;;;;;;;5;;;;;3;;;makes sense;;2;;Y;I know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities it;4;a;;4;4;c;a;d;;
GT_EbolaWorkersR11_12;13.04.2015;Child Fund;Volunteer;M;Bombali;;;;;;;;;;;;5;;;;;2;;;makes it harder to eradicate Ebola;;3;;Y;I have hearSexual Base Violence(SBV) watch out Vigilantes in the communities from others that it's a proI know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities itlem;4;d;;5;3;a;d;e;;
GT_EbolaWorkersR11_13;13.04.2015;Child Fund;Volunteer;M;Bombali;;;;;;;;;;;;4;;;;;4;;;makes sense;;3;;N;Sexual Base Violence(SBV) watch out Vigilantes in the communities;4;a;;4;4;g;i;d;;
GT_EbolaWorkersR11_14;13.04.2015;Child Fund;Volunteer;M;Bombali;;;;;;;;;;;;5;;;;;3;;;makes sense;;3;;Y;I know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities it;5;a;;5;4;a;g;d;;
GT_EbolaWorkersR11_15;13.04.2015;Child Fund;Social worker;M;Port Loko;;;;;;;;;;;;4;;;;;2;;;makes sense;;4;;Y;I have hearSexual Base Violence(SBV) watch out Vigilantes in the communities from others that it's a proI know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities itlem;5;a;;4;4;a;j;i;;
GT_EbolaWorkersR11_16;13.04.2015;Child Fund;Manager;F;Freetown;;;;;;;;;;;;5;;;;;3;;;makes it harder to eradicate Ebola;;2;;Y;I have hearSexual Base Violence(SBV) watch out Vigilantes in the communities from others that it's a proI know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities itlem;5;c;;4;5;d;c;c;;
GT_EbolaWorkersR11_17;13.04.2015;Child Fund;Proj. Officer;M;kono;;;;;;;;;;;;5;;;;;3;;;makes it harder to eradicate Ebola;;3;;N;Sexual Base Violence(SBV) watch out Vigilantes in the communities;5;c;;4;5;j;i;d;;
GT_EbolaWorkersR11_18;13.04.2015;Child Fund;Social worker;M;Bombali;;;;;;;;;;;;4;;;;;4;;;makes it harder to eradicate Ebola;;2;;Y;I have hearSexual Base Violence(SBV) watch out Vigilantes in the communities from others that it's a proI know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities itlem;5;a;;4;4;a;h;d;;
GT_EbolaWorkersR11_19;13.04.2015;Child Fund;Finance Officer;M;Kailahun;;;;;;;;;;;;5;;;;;3;;;sends the wrong message;;4;;Y;I have hearSexual Base Violence(SBV) watch out Vigilantes in the communities from others that it's a proI know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities itlem;4;c;;4;4;d;c;h;;
GT_EbolaWorkersR11_20;13.04.2015;Child Fund;Area Manager;M;Kailahun;;;;;;;;;;;;5;;;;;2;;;makes sense;;2;;N;Sexual Base Violence(SBV) watch out Vigilantes in the communities;4;a;;5;4;e;c;h;;
GT_EbolaWorkersR11_21;13.04.2015;Child Fund;Social worker;M;Kailahun;;;;;;;;;;;;5;;;;;3;;;makes sense;;2;;Y;I have hearSexual Base Violence(SBV) watch out Vigilantes in the communities from others that it's a proI know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities itlem;4;a;;5;5;b;c;h;;
GT_EbolaWorkersR11_22;13.04.2015;Child Fund;Volunteer;M;Bombali;;;;;;;;;;;;4;;;;;4;;;makes sense;;3;;Y;I know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities it;5;b;;5;5;e;i;j;;
GT_EbolaWorkersR11_23;13.04.2015;Child Fund;Volunteer;M;Bombali;;;;;;;;;;;;4;;;;;4;;;makes sense;;3;;Y;I have hearSexual Base Violence(SBV) watch out Vigilantes in the communities from others that it's a proI know someone who has enNo official report yet on thisountereSexual Base Violence(SBV) watch out Vigilantes in the communities itlem;4;c;;5;4;f;c;h;;
